label,epoch,node,alloc_m,requested_m,used_m,free_m,pods
periodic_nimbus,1784280917.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,55,14923,9
periodic_nimbus,1784280917.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,67,14695,7
periodic_nimbus,1784280919.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,417,15023,7
periodic_nimbus,1784280919.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,237,14923,9
periodic_nimbus,1784280919.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,49,14695,7
periodic_nimbus,1784280921.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,417,15023,7
periodic_nimbus,1784280921.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,237,14923,9
periodic_nimbus,1784280921.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,49,14695,7
periodic_nimbus,1784280923.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,417,15023,7
periodic_nimbus,1784280923.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,237,14923,9
periodic_nimbus,1784280923.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,49,14695,7
periodic_nimbus,1784280925.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,417,15023,7
periodic_nimbus,1784280925.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,237,14923,9
periodic_nimbus,1784280925.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,49,14695,7
periodic_nimbus,1784280927.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,417,15023,7
periodic_nimbus,1784280927.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,237,14923,9
periodic_nimbus,1784280927.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,49,14695,7
periodic_nimbus,1784280929.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,417,15023,7
periodic_nimbus,1784280929.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,237,14923,9
periodic_nimbus,1784280929.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,305,49,15695,6
periodic_nimbus,1784280931.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,417,15023,7
periodic_nimbus,1784280931.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,237,14923,9
periodic_nimbus,1784280931.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,305,49,15695,6
periodic_nimbus,1784280933.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,417,15023,7
periodic_nimbus,1784280933.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,237,14923,9
periodic_nimbus,1784280933.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,305,49,15695,6
periodic_nimbus,1784280935.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,96,15023,7
periodic_nimbus,1784280935.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,369,14923,9
periodic_nimbus,1784280935.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1267,164,14733,7
periodic_nimbus,1784280937.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,96,15023,7
